meme_id,image_path,blip_caption
110388,training/memes/110388.png,a cartoon picture of a man with glasses and a red shirt
110389,training/memes/110389.jpeg,arafed cat in a tie with a caption saying el cideroacoo
110390,training/memes/110390.jpeg,a picture of a meme with a caption of no al ciberacosso
110391,training/memes/110391.jpeg,troll face - hora de cyberbullying queen querer?
110392,training/memes/110392.png,cartoon of a man and woman looking at a cell phone
110393,training/memes/110393.jpeg,a woman with purple hair and a purple top smiling
110394,training/memes/110394.jpeg,a close up of a person with a suit and tie
110395,training/memes/110395.jpeg,woman cooking in a kitchen with a quote from a woman
110396,training/memes/110396.jpeg,arafed man in a white shirt and tie cooking in a kitchen
110397,training/memes/110397.jpeg,there is a man that is sitting on the floor in front of a washing machine
110398,training/memes/110398.jpeg,there is a woman in a kitchen with a captain shield on the counter
110399,training/memes/110399.jpeg,arafed dog in a chef hat with a can of soda and a spoon
110400,training/memes/110400.jpeg,a man holding a jar of red peppers in his hand
110401,training/memes/110401.jpeg,two dogs sitting on a couch with a blanket and a blanket
110402,training/memes/110402.jpeg,cartoon of a man pushing a wheelbarrow full of money
110403,training/memes/110403.jpeg,woman holding a bowl of food with a surprised face
110404,training/memes/110404.jpeg,a cartoon picture of a group of people with different expressions
110405,training/memes/110405.jpeg,a couple of people standing in a kitchen with a blue pan
110406,training/memes/110406.jpeg,cartoon of a boy eating a donut while another boy watches
110407,training/memes/110407.jpeg,there is a pot of food that is on the stove
110408,training/memes/110408.jpeg,a picture of a man in a red shirt is holding his hands on his chest
110409,training/memes/110409.jpeg,a bunch of different pictures of a kitchen with a sink and a microwave
110410,training/memes/110410.jpeg,"there is a plastic tray with cereal, a banana and a spoon"
110411,training/memes/110411.jpeg,someone is standing on a pair of flip flops with their feet in the sand
110412,training/memes/110412.jpeg,a picture of two toy story characters are standing next to each other
110413,training/memes/110413.jpeg,there is a small dog wearing a pink apron standing on a table
110414,training/memes/110414.jpeg,a cartoon picture of a woman and a man sitting at a table
110415,training/memes/110415.jpeg,a close up of a person in a suit and tie on a twitter account
110416,training/memes/110416.jpeg,a close up of a text message with a picture of a man in a suit
110417,training/memes/110417.jpeg,there is a man in a suit and tie with a caption in spanish
110418,training/memes/110418.jpeg,arafed image of a man in a suit and tie with a caption in spanish
110419,training/memes/110419.jpeg,there is a man in a suit and tie with a funny face
110420,training/memes/110420.jpeg,a woman in a turban is talking to a man in a turban
110421,training/memes/110421.jpeg,there are two pictures of a man and a woman that are smiling
110422,training/memes/110422.jpeg,there are four men sitting on chairs in a row together
110423,training/memes/110423.jpeg,a picture taken from a movie showing a man in a crowd of people
110424,training/memes/110424.jpeg,a close up of a cartoon character with a toy on a table
110425,training/memes/110425.png,a close up of two pictures of a woman with glasses on
110426,training/memes/110426.jpeg,a close up of a text message with a picture of a man in a tuxedo
110427,training/memes/110427.jpeg,homer simpson - hola senorita como esta?
110428,training/memes/110428.jpeg,a cartoon picture of a man in a suit and tie with a comic strip
110429,training/memes/110429.jpeg,a close up of a person in a suit and tie with a sticker on it
110430,training/memes/110430.jpeg,arafed cat sitting on a table with a caption of a caption
110431,training/memes/110431.jpeg,a woman in a leopard print dress holding a microphone
110432,training/memes/110432.jpeg,a picture of a woman laughing with a caption in spanish
110433,training/memes/110433.jpeg,arafed woman in a gray sweatshirt and khaki pants throwing a ball
110434,training/memes/110434.jpeg,there are two pictures of a man and a woman in a bikini
110435,training/memes/110435.jpeg,a close up of a person in a suit and tie with a caption
110436,training/memes/110436.jpeg,a cartoon of a man sitting on a couch reading a newspaper
110437,training/memes/110437.jpeg,cartoon of a man and woman with a beard and a mustache
110438,training/memes/110438.jpeg,there is a poster with a woman holding a hammer and a hammer
110439,training/memes/110439.jpeg,a cartoon picture of a woman and a man in a bikini
110440,training/memes/110440.jpeg,spanish children and adults are playing with toys in a room
110441,training/memes/110441.jpeg,cartoon of a woman talking to a man and a woman sitting on a chair
110442,training/memes/110442.jpeg,a woman sitting in a chair with a black and white photo
110443,training/memes/110443.jpeg,they are posing for a picture with a sign that says los cuidados se impprosian
110444,training/memes/110444.jpeg,a cartoon drawing of a man with a speech bubble in his head
110445,training/memes/110445.jpeg,arafed man holding a can of soda in a kitchen
110446,training/memes/110446.jpeg,there is a girl that is standing in front of a fire
110447,training/memes/110447.jpeg,a picture of a woman with glasses and a green and yellow background
110448,training/memes/110448.png,there is a woman and a boy sitting on the steps hugging
110449,training/memes/110449.jpeg,there is a little boy wearing a hat and tie and holding a cell phone
110450,training/memes/110450.jpeg,there is a man and a child in a blue tub
110451,training/memes/110451.png,a woman in a black dress standing next to another woman in a black dress
110452,training/memes/110452.jpeg,a cartoon of a woman in a bikini and a bucket of trash
110453,training/memes/110453.jpeg,there are two pictures of a woman pointing at a cat
110454,training/memes/110454.jpeg,a picture of a poster with a woman and a man in it
110455,training/memes/110455.jpeg,a close up of a person holding a knife in the snow
110456,training/memes/110456.jpeg,a close up of two posters with a globe and a bottle
110457,training/memes/110457.jpeg,three pictures of a bottle of alcohol and a bottle of beer
110458,training/memes/110458.jpeg,a close up of a person in a bikini on a beach
110459,training/memes/110459.jpeg,arafed news anchor in a suit and tie sitting at a desk
110460,training/memes/110460.jpeg,panda bear sitting on a tree stump with caption saying amo la movildad cuad
110461,training/memes/110461.jpeg,a cartoon drawing of a bunch of different types of people
110462,training/memes/110462.jpeg,batman the animated movie is coming to netflix
110463,training/memes/110463.jpeg,a tree with a sun in the background and a sky with clouds
110464,training/memes/110464.jpeg,three women pointing guns at the camera with caption in spanish
110465,training/memes/110465.jpeg,arafed man in a hat and purple shirt with a camera
110466,training/memes/110466.jpeg,arafed man in a towel reading a magazine and a man in a towel reading a newspaper
110467,training/memes/110467.jpeg,a close up of two pictures of a person with a soccer uniform
110468,training/memes/110468.jpeg,arafed man sitting at a table with a glass of wine
110469,training/memes/110469.jpeg,there is a woman walking down the street with a large orange skirt
110470,training/memes/110470.png,there is a woman with a smile on her face and a picture of her face
110471,training/memes/110471.jpeg,"a cartoon cat with a caption that reads,'vidader entra una ceda los"
110472,training/memes/110472.jpeg,spider - man - tenes un culo i'm a spider - man
110473,training/memes/110473.jpeg,there are two pictures of a person holding a rock in front of a fire
110474,training/memes/110474.jpeg,a close up of a person holding a cell phone with a fake id
110475,training/memes/110475.jpeg,cartoon of a cat with a glass of wine in its mouth
110476,training/memes/110476.jpeg,a cartoon of a comic strip with a woman and a man
110477,training/memes/110477.jpeg,a close up of a cartoon character with a beard and mustache
110478,training/memes/110478.jpeg,arafed woman in a pink shirt posing for a picture
110479,training/memes/110479.jpeg,there is a boy that is holding a fireball in his hand
